header,title,titleUrl,time,products,details,activityControls,subtitles,description,timestamp,date,hour,day_of_week,channel,video_title,activity_type,cleaned_channel,focus_category,is_edu_watch
YouTube,Watched Show them who you are!!⚜️ #trendingshorts #successmindset #motivational #mentality #lifelessons #fyp,https://www.youtube.com/watch?v=uubUqZuZB1E,2025-03-08T23:49:14.455Z,['YouTube'],,['YouTube watch history'],"[{'name': 'THE TRILLIONAIRE THINGS', 'url': 'https://www.youtube.com/channel/UCW5RuHRsSFdqng4bLR0Vc_w'}]",,2025-03-08 23:49:14.455000+00:00,2025-03-08,23,Saturday,THE TRILLIONAIRE THINGS,Watched Show them who you are!!⚜️ #trendingshorts #successmindset #motivational #mentality #lifelessons #fyp,Video,,General Entertainment / Other,0
YouTube,Watched PAURANIK QUOTES DAY 29/365 💀ANGAD💪🏻🔥#spiritualeducation #youtubeshorts,https://www.youtube.com/watch?v=VBlm_MLqbEE,2025-03-08T23:49:00.967Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Brahm Gyan', 'url': 'https://www.youtube.com/channel/UC1ZeJb_O4xeaw239sRmeWKQ'}]",,2025-03-08 23:49:00.967000+00:00,2025-03-08,23,Saturday,Brahm Gyan,Watched PAURANIK QUOTES DAY 29/365 💀ANGAD💪🏻🔥#spiritualeducation #youtubeshorts,Video,,General Entertainment / Other,0
YouTube,Watched Sehwag six hitting while on 99 #cricket,https://www.youtube.com/watch?v=AXwRXokLeQc,2025-03-08T23:48:37.702Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Net Seekho', 'url': 'https://www.youtube.com/channel/UCyeMeUb5gasClQ9NM6e33Pg'}]",,2025-03-08 23:48:37.702000+00:00,2025-03-08,23,Saturday,Net Seekho,Watched Sehwag six hitting while on 99 #cricket,Video,,General Entertainment / Other,0
YouTube,Watched The Rook💀,https://www.youtube.com/watch?v=efstRhK-T30,2025-03-08T23:48:06.614Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Catur Talk Indonesia', 'url': 'https://www.youtube.com/channel/UCc8DN7hdoJCLqbLUSYRs5ng'}]",,2025-03-08 23:48:06.614000+00:00,2025-03-08,23,Saturday,Catur Talk Indonesia,Watched The Rook💀,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=Wf1guVG3Xyo,https://www.youtube.com/watch?v=Wf1guVG3Xyo,2025-03-08T23:47:27.928Z,['YouTube'],,['YouTube watch history'],,,2025-03-08 23:47:27.928000+00:00,2025-03-08,23,Saturday,Unknown,Watched https://www.youtube.com/watch?v=Wf1guVG3Xyo,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Most Popular Chess Trap,https://www.youtube.com/watch?v=BG0mhYoprws,2025-03-08T12:37:40.192Z,['YouTube'],,['YouTube watch history'],"[{'name': 'sadisticTushi', 'url': 'https://www.youtube.com/channel/UCNCwk2YndqegSmcMRDoIkdQ'}]",,2025-03-08 12:37:40.192000+00:00,2025-03-08,12,Saturday,sadisticTushi,Watched Most Popular Chess Trap,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=x0bufMP9p8k,https://www.youtube.com/watch?v=x0bufMP9p8k,2025-03-08T12:36:37.392Z,['YouTube'],,['YouTube watch history'],,,2025-03-08 12:36:37.392000+00:00,2025-03-08,12,Saturday,Unknown,Watched https://www.youtube.com/watch?v=x0bufMP9p8k,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Success kon hota hai😱🔥#nvsir #motion #trending #motivation #ytshort #viral #kotamotion#Xpertbuzzvibe,https://www.youtube.com/watch?v=F-gp6TldJPs,2025-03-08T12:35:09.335Z,['YouTube'],,['YouTube watch history'],"[{'name': 'JEE With NV Sir', 'url': 'https://www.youtube.com/channel/UC689H5XOWzBRP8mB0bD0WfQ'}]",,2025-03-08 12:35:09.335000+00:00,2025-03-08,12,Saturday,JEE With NV Sir,Watched Success kon hota hai😱🔥#nvsir #motion #trending #motivation #ytshort #viral #kotamotion#Xpertbuzzvibe,Video,,Data Science & Tech,1
YouTube,Watched WOW😱 The Rook: Can u See it?,https://www.youtube.com/watch?v=DoRywwHf2BQ,2025-03-08T12:35:06.873Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Catur Talk Indonesia', 'url': 'https://www.youtube.com/channel/UCc8DN7hdoJCLqbLUSYRs5ng'}]",,2025-03-08 12:35:06.873000+00:00,2025-03-08,12,Saturday,Catur Talk Indonesia,Watched WOW😱 The Rook: Can u See it?,Video,,General Entertainment / Other,0
YouTube,Watched Queen promotion,https://www.youtube.com/watch?v=5u3r3DNnQ8s,2025-03-08T12:35:04.485Z,['YouTube'],,['YouTube watch history'],"[{'name': '체스막타', 'url': 'https://www.youtube.com/channel/UCFE9BolPlT2qtVFmJa9Y6gA'}]",,2025-03-08 12:35:04.485000+00:00,2025-03-08,12,Saturday,체스막타,Watched Queen promotion,Video,,General Entertainment / Other,0
YouTube,Watched Learn from Free Courses - CodeWithHarry #shorts,https://www.youtube.com/watch?v=JhxTS0yth9E,2025-03-08T12:35:01.539Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 12:35:01.539000+00:00,2025-03-08,12,Saturday,Unknown,Watched Learn from Free Courses - CodeWithHarry #shorts,Video,Youtube Shorts / Unlisted,Education & Exam Prep,1
YouTube,Watched Praggnanandha vs magnus almost pragg 😱,https://www.youtube.com/watch?v=i8ExqmUp4oY,2025-03-08T12:34:26.249Z,['YouTube'],,['YouTube watch history'],"[{'name': 'THARUN-YT', 'url': 'https://www.youtube.com/channel/UC7e0HE8kj4j8CTosQdqLJeg'}]",,2025-03-08 12:34:26.249000+00:00,2025-03-08,12,Saturday,THARUN-YT,Watched Praggnanandha vs magnus almost pragg 😱,Video,,General Entertainment / Other,0
YouTube,Watched IIT Topper take his Dream College☠️🤯  #iit #pw #shorts #physicswallah,https://www.youtube.com/watch?v=vyu3VHlZ9Q4,2025-03-08T12:34:19.828Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Panchaytians', 'url': 'https://www.youtube.com/channel/UC1d9K1i0SZm3JxAff4Niq1Q'}]",,2025-03-08 12:34:19.828000+00:00,2025-03-08,12,Saturday,Panchaytians,Watched IIT Topper take his Dream College☠️🤯  #iit #pw #shorts #physicswallah,Video,,General Entertainment / Other,0
YouTube,Watched ILLEGAL Move & WIN the Game! #shorts,https://www.youtube.com/watch?v=WqBf1SkcvBI,2025-03-08T12:33:42.951Z,['YouTube'],,['YouTube watch history'],"[{'name': 'ChessBase India', 'url': 'https://www.youtube.com/channel/UCIsEhwBMPkRHsEgqYAPQHsA'}]",,2025-03-08 12:33:42.951000+00:00,2025-03-08,12,Saturday,ChessBase India,Watched ILLEGAL Move & WIN the Game! #shorts,Video,,General Entertainment / Other,0
YouTube,Watched Karthik Raplh 9X16 APP Google tamil,https://www.youtube.com/watch?v=5w2HLp38KXE,2025-03-08T12:33:41.123Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 12:33:41.123000+00:00,2025-03-08,12,Saturday,Unknown,Watched Karthik Raplh 9X16 APP Google tamil,Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,Watched Helping Beggars 🌟 Jayant Nahata | Upsc Interview,https://www.youtube.com/watch?v=wJWTtXT7CEw,2025-03-08T12:32:47.694Z,['YouTube'],,['YouTube watch history'],"[{'name': 'IAS Illumine', 'url': 'https://www.youtube.com/channel/UCCkAre3VdvbZz6p6gsbnHVA'}]",,2025-03-08 12:32:47.694000+00:00,2025-03-08,12,Saturday,IAS Illumine,Watched Helping Beggars 🌟 Jayant Nahata | Upsc Interview,Video,,Education & Exam Prep,1
YouTube,Watched 🔥Machine Learning Engineer Salary | How Much Do Machine Learning Engineer Make |Simplilearn #shorts,https://www.youtube.com/watch?v=KB-6eF2mnqY,2025-03-08T12:31:43.291Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Simplilearn', 'url': 'https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg'}]",,2025-03-08 12:31:43.291000+00:00,2025-03-08,12,Saturday,Simplilearn,Watched 🔥Machine Learning Engineer Salary | How Much Do Machine Learning Engineer Make |Simplilearn #shorts,Video,,Data Science & Tech,1
YouTube,Watched Austrade - Explore education in Australia,https://www.youtube.com/watch?v=BDy9TyBCXUo,2025-03-08T12:31:35.764Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 12:31:35.764000+00:00,2025-03-08,12,Saturday,Unknown,Watched Austrade - Explore education in Australia,Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,Watched Who is the real heiress?[The Divorced Billionaire Heiress]EP07-EP09,https://www.youtube.com/watch?v=Lfl0tUApuzw,2025-03-08T11:30:29.374Z,['YouTube'],,['YouTube watch history'],"[{'name': 'DramaBox - Stream Drama Shorts', 'url': 'https://www.youtube.com/channel/UC23wOTsr0ZZrZoyU2jWk6Kw'}]",,2025-03-08 11:30:29.374000+00:00,2025-03-08,11,Saturday,DramaBox - Stream Drama Shorts,Watched Who is the real heiress?[The Divorced Billionaire Heiress]EP07-EP09,Video,,Data Science & Tech,1
YouTube,Watched The Divorced Billionaire Heiress  Full Movie | DramaBox,https://www.youtube.com/watch?v=2rbkiOT84LY,2025-03-08T11:28:17.519Z,['YouTube'],,['YouTube watch history'],"[{'name': 'DramaBox - Stream Drama Shorts', 'url': 'https://www.youtube.com/channel/UC23wOTsr0ZZrZoyU2jWk6Kw'}]",,2025-03-08 11:28:17.519000+00:00,2025-03-08,11,Saturday,DramaBox - Stream Drama Shorts,Watched The Divorced Billionaire Heiress  Full Movie | DramaBox,Video,,Data Science & Tech,1
YouTube,Watched The Divorced Billionaire Heiress  Full Movie | DramaBox,https://www.youtube.com/watch?v=l4NSBr_HfbQ,2025-03-08T11:26:42.900Z,['YouTube'],,['YouTube watch history'],"[{'name': 'DramaBox - Stream Drama Shorts', 'url': 'https://www.youtube.com/channel/UC23wOTsr0ZZrZoyU2jWk6Kw'}]",,2025-03-08 11:26:42.900000+00:00,2025-03-08,11,Saturday,DramaBox - Stream Drama Shorts,Watched The Divorced Billionaire Heiress  Full Movie | DramaBox,Video,,Data Science & Tech,1
YouTube,Watched Learn Python from Scratch   Retargeting 16x9,https://www.youtube.com/watch?v=Cu58yX-Oogg,2025-03-08T11:26:05.629Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 16:56,2025-03-08 11:26:05.629000+00:00,2025-03-08,11,Saturday,Unknown,Watched Learn Python from Scratch   Retargeting 16x9,Video,Youtube Shorts / Unlisted,Data Science & Tech,1
YouTube,Watched Villans are not born they are made💀 #cricket #viral #shorts,https://www.youtube.com/watch?v=eggNawSZ_CQ,2025-03-08T07:00:30.402Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Cricket_editz_45', 'url': 'https://www.youtube.com/channel/UC2mxyuoBoDjoaw_BE5Ytd0w'}]",,2025-03-08 07:00:30.402000+00:00,2025-03-08,7,Saturday,Cricket_editz_45,Watched Villans are not born they are made💀 #cricket #viral #shorts,Video,,General Entertainment / Other,0
YouTube,Watched Zerodha Company has Just 35 Employees.,https://www.youtube.com/watch?v=gcmne697FGk,2025-03-08T07:00:21.348Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Entrepreneurs Journey', 'url': 'https://www.youtube.com/channel/UCMbZVom_XLAkgtUJvsVDIDQ'}]",,2025-03-08 07:00:21.348000+00:00,2025-03-08,7,Saturday,Entrepreneurs Journey,Watched Zerodha Company has Just 35 Employees.,Video,,General Entertainment / Other,0
YouTube,Watched Cadbury Chocobakes Tamil Vertical,https://www.youtube.com/watch?v=CD46etzQ5aE,2025-03-08T07:00:19.913Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 07:00:19.913000+00:00,2025-03-08,7,Saturday,Unknown,Watched Cadbury Chocobakes Tamil Vertical,Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,Watched Mr.Bombastic 💥 #shorts #mrboombastic #eviloogway #masteroogway,https://www.youtube.com/watch?v=zlWBEHWsKu8,2025-03-08T07:00:06.197Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mr.Bombastic', 'url': 'https://www.youtube.com/channel/UClz9qVuULDUZ9QUw8QjGmpw'}]",,2025-03-08 07:00:06.197000+00:00,2025-03-08,7,Saturday,Mr.Bombastic,Watched Mr.Bombastic 💥 #shorts #mrboombastic #eviloogway #masteroogway,Video,,General Entertainment / Other,0
YouTube,Watched 마라탕후루 체스,https://www.youtube.com/watch?v=S5nuvXXlq2o,2025-03-08T06:59:27.227Z,['YouTube'],,['YouTube watch history'],"[{'name': '체스막타', 'url': 'https://www.youtube.com/channel/UCFE9BolPlT2qtVFmJa9Y6gA'}]",,2025-03-08 06:59:27.227000+00:00,2025-03-08,6,Saturday,체스막타,Watched 마라탕후루 체스,Video,,General Entertainment / Other,0
YouTube,Watched Alakh Sir Roast ☠️ IIT Delhi Girl #neet #iitjee #iitdelhi #motivation,https://www.youtube.com/watch?v=5KaOYDaYXoQ,2025-03-08T06:58:58.667Z,['YouTube'],,['YouTube watch history'],"[{'name': 'RABIUL[AIIMS]', 'url': 'https://www.youtube.com/channel/UCSXRtB3PMX2xptIKrE-Kn9w'}]",,2025-03-08 06:58:58.667000+00:00,2025-03-08,6,Saturday,RABIUL[AIIMS],Watched Alakh Sir Roast ☠️ IIT Delhi Girl #neet #iitjee #iitdelhi #motivation,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=I_Kf0XU4oLM,https://www.youtube.com/watch?v=I_Kf0XU4oLM,2025-03-08T06:58:03.597Z,['YouTube'],,['YouTube watch history'],,,2025-03-08 06:58:03.597000+00:00,2025-03-08,6,Saturday,Unknown,Watched https://www.youtube.com/watch?v=I_Kf0XU4oLM,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Burger King vs McDonald’s ☠️,https://www.youtube.com/watch?v=3rK1TKOdx2M,2025-03-08T06:57:16.112Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Zdak', 'url': 'https://www.youtube.com/channel/UC_485Ao_SxlCaBlOZORVsVQ'}]",,2025-03-08 06:57:16.112000+00:00,2025-03-08,6,Saturday,Zdak,Watched Burger King vs McDonald’s ☠️,Video,,General Entertainment / Other,0
YouTube,Watched Power BI Certificate Ad 9x16,https://www.youtube.com/watch?v=Vvu8OfPwvZM,2025-03-08T06:57:09.437Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 06:57:09.437000+00:00,2025-03-08,6,Saturday,Unknown,Watched Power BI Certificate Ad 9x16,Video,Youtube Shorts / Unlisted,Data Science & Tech,1
YouTube,Watched BRILLIANT Queen Sac ✨🤫,https://www.youtube.com/watch?v=dzosYfHAn5k,2025-03-08T06:56:07.773Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Catur Talk Indonesia', 'url': 'https://www.youtube.com/channel/UCc8DN7hdoJCLqbLUSYRs5ng'}]",,2025-03-08 06:56:07.773000+00:00,2025-03-08,6,Saturday,Catur Talk Indonesia,Watched BRILLIANT Queen Sac ✨🤫,Video,,General Entertainment / Other,0
YouTube,Watched Nischay with his fan ❤️❤️ #shorts #viral #ytshorts #triggeredinsaan #fyp #youtube,https://www.youtube.com/watch?v=W19Vxwu_wi8,2025-03-08T06:55:43.577Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Malhan family ', 'url': 'https://www.youtube.com/channel/UCNWEny-2fCwwcaWj2KVBNDw'}]",,2025-03-08 06:55:43.577000+00:00,2025-03-08,6,Saturday,Malhan family ,Watched Nischay with his fan ❤️❤️ #shorts #viral #ytshorts #triggeredinsaan #fyp #youtube,Video,,General Entertainment / Other,0
YouTube,Watched Upsc Topper 😎🔥🦾 Lakshay Anand | Upsc Interview,https://www.youtube.com/watch?v=XhplAZvXc6w,2025-03-08T06:55:10.692Z,['YouTube'],,['YouTube watch history'],"[{'name': 'IAS Illumine', 'url': 'https://www.youtube.com/channel/UCCkAre3VdvbZz6p6gsbnHVA'}]",,2025-03-08 06:55:10.692000+00:00,2025-03-08,6,Saturday,IAS Illumine,Watched Upsc Topper 😎🔥🦾 Lakshay Anand | Upsc Interview,Video,,Education & Exam Prep,1
YouTube,Watched Shortened: Mastering Python 9x16,https://www.youtube.com/watch?v=WmMYabHBpYg,2025-03-08T06:55:06.768Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history']",,,2025-03-08 06:55:06.768000+00:00,2025-03-08,6,Saturday,Unknown,Watched Shortened: Mastering Python 9x16,Video,Youtube Shorts / Unlisted,Data Science & Tech,1
YouTube,Watched UNO Reverse in Chess! #chess #shorts,https://www.youtube.com/watch?v=WzVwMSGzq4I,2025-03-08T06:54:53.387Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Chesscom India', 'url': 'https://www.youtube.com/channel/UCnqNvZFw6EuigqlaiIunMWg'}]",,2025-03-08 06:54:53.387000+00:00,2025-03-08,6,Saturday,Chesscom India,Watched UNO Reverse in Chess! #chess #shorts,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=aTui3tKoJr4,https://www.youtube.com/watch?v=aTui3tKoJr4,2025-03-08T06:54:35.512Z,['YouTube'],,['YouTube watch history'],,,2025-03-08 06:54:35.512000+00:00,2025-03-08,6,Saturday,Unknown,Watched https://www.youtube.com/watch?v=aTui3tKoJr4,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Get Started on Google Cloud for Free,https://www.youtube.com/watch?v=shlkS2PjC7w,2025-03-08T03:24:31.156Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 08:54,2025-03-08 03:24:31.156000+00:00,2025-03-08,3,Saturday,Unknown,Watched Get Started on Google Cloud for Free,Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,Watched How to Become a Freelance Data Analyst in 2024,https://www.youtube.com/watch?v=QJtCKMyF68A,2025-03-08T03:14:54.002Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Natassha Selvaraj', 'url': 'https://www.youtube.com/channel/UCaDeziWjjPT2Q-Hz4BrmcbA'}]",,2025-03-08 03:14:54.002000+00:00,2025-03-08,3,Saturday,Natassha Selvaraj,Watched How to Become a Freelance Data Analyst in 2024,Video,,Data Science & Tech,1
YouTube,Watched PPC ML Course 1,https://www.youtube.com/watch?v=04SZVnZnA1g,2025-03-08T03:14:48.693Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 08:44,2025-03-08 03:14:48.693000+00:00,2025-03-08,3,Saturday,Unknown,Watched PPC ML Course 1,Video,Youtube Shorts / Unlisted,Education & Exam Prep,1
YouTube,"Watched Monster Scale Summit 2025 - Srushith Repakula, Head of Engineering at KonfHub",https://www.youtube.com/watch?v=s2gY0Dw78JE,2025-03-08T03:14:43.287Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 08:44,2025-03-08 03:14:43.287000+00:00,2025-03-08,3,Saturday,Unknown,"Watched Monster Scale Summit 2025 - Srushith Repakula, Head of Engineering at KonfHub",Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,Watched Data Analytics Roadmap with Resources !,https://www.youtube.com/watch?v=w5WLXb_grBM,2025-03-08T01:48:07.464Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Deepchand O A', 'url': 'https://www.youtube.com/channel/UCyPYZBHVhw45OYX3VPoIifg'}]",,2025-03-08 01:48:07.464000+00:00,2025-03-08,1,Saturday,Deepchand O A,Watched Data Analytics Roadmap with Resources !,Video,,Data Science & Tech,1
YouTube,Watched 3 Mind-Blowing Games that will change how you look at Chess,https://www.youtube.com/watch?v=-QACREXoI9w,2025-03-07T16:35:17.017Z,['YouTube'],,['YouTube watch history'],"[{'name': 'mortal chess', 'url': 'https://www.youtube.com/channel/UCaykC52LZD89PVLtBrMBk3A'}]",,2025-03-07 16:35:17.017000+00:00,2025-03-07,16,Friday,mortal chess,Watched 3 Mind-Blowing Games that will change how you look at Chess,Video,,General Entertainment / Other,0
YouTube,Watched Sprite கூலா இரு,https://www.youtube.com/watch?v=u53cfb-i7Tc,2025-03-07T14:30:45.996Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 20:00,2025-03-07 14:30:45.996000+00:00,2025-03-07,14,Friday,Unknown,Watched Sprite கூலா இரு,Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
YouTube,"Watched Free Fire Auto Headshot Trick 2025 Sensitivity | 2gb, 4gb, 6gb Ram Headshot Sensitivity Setting",https://www.youtube.com/watch?v=Tvk_GaIS704,2025-03-07T14:25:52.763Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Khuni Gamers', 'url': 'https://www.youtube.com/channel/UCu1GOYV4Rj-qjRu1AztuYzw'}]",,2025-03-07 14:25:52.763000+00:00,2025-03-07,14,Friday,Khuni Gamers,"Watched Free Fire Auto Headshot Trick 2025 Sensitivity | 2gb, 4gb, 6gb Ram Headshot Sensitivity Setting",Video,,General Entertainment / Other,0
YouTube,"Watched Kaara Saaram Eat, 7UP® Repeat!",https://www.youtube.com/watch?v=bm1KvRhzolM,2025-03-07T14:25:48.856Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",,Watched at 19:55,2025-03-07 14:25:48.856000+00:00,2025-03-07,14,Friday,Unknown,"Watched Kaara Saaram Eat, 7UP® Repeat!",Video,Youtube Shorts / Unlisted,General Entertainment / Other,0
